Date,Price,Last_Month_Price,Last_2M_Price,Last_3M_Price,Last_4M_Price,Last_5M_Price,USDtoNaira,CPI,state_roll,st_label,comm_label
2022-07-01,216.1088911,202.13,200.41,199.015,190.445,193.555,414.8171373,463.6257711,246.0230579913938,26,2
2022-08-01,222.3406593,216.1088911,202.13,200.41,199.015,190.445,418.864348,471.8299642,246.0230579913938,26,2
2022-09-01,230.2985639,222.3406593,216.1088911,202.13,200.41,199.015,431.540009,478.2368481,246.0230579913938,26,2
2022-10-01,240.518315,230.2985639,222.3406593,216.1088911,202.13,200.41,437.5,484.1861024,246.0230579913938,26,2
2022-11-01,252.3037125,240.518315,230.2985639,222.3406593,216.1088911,202.13,443.440002,490.9394947,246.0230579913938,26,2
2022-12-01,258.1183329,252.3037125,240.518315,230.2985639,222.3406593,216.1088911,447.579987,499.3579821,246.0230579913938,26,2
2023-01-01,269.8968411,258.1183329,252.3037125,240.518315,230.2985639,222.3406593,459.910004,508.6860606,246.0230579913938,26,2
2023-02-01,273.8351648,269.8968411,258.1183329,252.3037125,240.518315,230.2985639,459.910004,517.3778286,246.0230579913938,26,2
2023-03-01,280.809523809525,273.8351648,269.8968411,258.1183329,252.3037125,240.518315,458.67826086956507,526.9826585,246.0230579913938,26,2
2023-04-01,285.717774289202,280.809523809525,273.8351648,269.8968411,258.1183329,252.3037125,460.805,526.9826585,246.0230579913938,26,2
2023-05-01,303.1948514448515,285.717774289202,280.809523809525,273.8351648,269.8968411,258.1183329,460.0230435,537.04539354575,246.0230579913938,26,2
2023-06-01 00:00:00,303.1948514448515,303.1948514448515,285.717774289202,280.809523809525,273.8351648,269.8968411,602.1177272727273,559.1269878609405,246.0230579913938,26,2
2023-07-01 00:00:00,583.6918312040285,303.1948514448515,303.1948514448515,285.717774289202,280.809523809525,273.8351648,779.3080952380952,575.2647925243876,246.0230579913938,26,2
2023-08-01 00:00:00,590.6190476190475,583.6918312040285,303.1948514448515,303.1948514448515,285.717774289202,280.809523809525,765.3278260869565,593.5519052286753,246.0230579913938,26,2
2017-01-01,220.48,240.518315,230.2985639,222.3406593,216.1088911,202.13,305.202381,215.7212349,275.75403674186987,27,2
2017-02-01,225.54,220.48,240.518315,230.2985639,222.3406593,216.1088911,305.3125,218.9453781,275.75403674186987,27,2
2017-03-01,238.815,225.54,220.48,240.518315,230.2985639,222.3406593,306.4021739,222.7093311,275.75403674186987,27,2
2017-04-01,238.18,238.815,225.54,220.48,240.518315,230.2985639,306.0527778,226.2745996,275.75403674186987,27,2
2017-05-01,233.5,238.18,238.815,225.54,220.48,240.518315,305.5380952,230.531627,275.75403674186987,27,2
2017-06-01,213.0,233.5,238.18,238.815,225.54,220.48,305.715,234.174865,275.75403674186987,27,2
2017-07-01,227.665,213.0,233.5,238.18,238.815,225.54,305.8619048,237.0157036,275.75403674186987,27,2
2017-08-01,233.45,227.665,213.0,233.5,238.18,238.815,305.6673913,239.3154733,275.75403674186987,27,2
2017-09-01,223.86,233.45,227.665,213.0,233.5,238.18,305.8868421,241.1936732,275.75403674186987,27,2
2017-10-01,213.315,223.86,233.45,227.665,213.0,233.5,305.6238095,243.0312494,275.75403674186987,27,2
2017-11-01,216.5063971,213.315,223.86,233.45,227.665,213.0,305.9045455,244.9308995,275.75403674186987,27,2
2017-12-01,191.9075358,216.5063971,213.315,223.86,233.45,227.665,306.3138889,246.3839965,275.75403674186987,27,2
2018-01-01,210.0,191.9075358,216.5063971,213.315,223.86,233.45,305.7772727,248.3528303,275.75403674186987,27,2
2018-02-01,219.2058298,210.0,191.9075358,216.5063971,213.315,223.86,305.895,250.3194042,275.75403674186987,27,2
2018-03-01,213.6895492,219.2058298,210.0,191.9075358,216.5063971,213.315,305.7428571,252.4124672,275.75403674186987,27,2
2018-04-01,220.3510216,213.6895492,219.2058298,210.0,191.9075358,216.5063971,305.61,254.5189632,275.75403674186987,27,2
2018-05-01,245.5507137,220.3510216,213.6895492,219.2058298,210.0,191.9075358,305.8261905,257.2913642,275.75403674186987,27,2
2018-06-01,253.8561414,245.5507137,220.3510216,213.6895492,219.2058298,210.0,305.8710526,260.4745916,275.75403674186987,27,2
2018-07-01,220.9212838,253.8561414,245.5507137,220.3510216,213.6895492,219.2058298,305.8142857,263.4235939,275.75403674186987,27,2
2018-08-01,208.7337174,220.9212838,253.8561414,245.5507137,220.3510216,213.6895492,306.0571429,266.1844641,275.75403674186987,27,2
2018-09-01,230.357704,208.7337174,220.9212838,253.8561414,245.5507137,220.3510216,306.2725,268.4104999,275.75403674186987,27,2
2018-10-01,184.7959848,230.357704,208.7337174,220.9212838,253.8561414,245.5507137,306.505,270.3948832,275.75403674186987,27,2
2018-11-01,227.0721921,184.7959848,230.357704,208.7337174,220.9212838,253.8561414,306.7119048,272.5607887,275.75403674186987,27,2
2018-12-01,176.5800931,227.0721921,184.7959848,230.357704,208.7337174,220.9212838,306.9210526,274.574744,275.75403674186987,27,2
2019-01-01,160.2024747,176.5800931,227.0721921,184.7959848,230.357704,208.7337174,306.8454545,276.6006882,275.75403674186987,27,2
2019-02-01,155.763484,160.2024747,176.5800931,227.0721921,184.7959848,230.357704,306.7681818,278.6201478,275.75403674186987,27,2
2019-03-01,155.8493047,155.763484,160.2024747,176.5800931,227.0721921,184.7959848,306.9238095,280.8117714,275.75403674186987,27,2
2019-04-01,199.2522181,155.8493047,155.763484,160.2024747,176.5800931,227.0721921,306.9625,283.4630328,275.75403674186987,27,2
2019-05-01,214.0478758,199.2522181,155.8493047,155.763484,160.2024747,176.5800931,306.95,286.6133295,275.75403674186987,27,2
2019-06-01,213.330012,214.0478758,199.2522181,155.8493047,155.763484,160.2024747,306.9470588,289.6928494,275.75403674186987,27,2
2019-07-01,202.4346926,213.330012,214.0478758,199.2522181,155.8493047,155.763484,306.9369565,292.6226689,275.75403674186987,27,2
2019-08-01,184.46,202.4346926,213.330012,214.0478758,199.2522181,155.8493047,306.9325,295.5071035,275.75403674186987,27,2
2019-09-01,198.0354921,184.46,202.4346926,213.330012,214.0478758,199.2522181,306.9190476,298.5899183,275.75403674186987,27,2
2019-10-01,193.291853,198.0354921,184.46,202.4346926,213.330012,214.0478758,306.9636364,301.779567,275.75403674186987,27,2
2019-11-01,179.8625777,193.291853,198.0354921,184.46,202.4346926,213.330012,306.9522727,304.8688302,275.75403674186987,27,2
2019-12-01,154.1224952,179.8625777,193.291853,198.0354921,184.46,202.4346926,306.95,307.4731072,275.75403674186987,27,2
2020-01-01,123.1597756,154.1224952,179.8625777,193.291853,198.0354921,184.46,306.9590909,310.1587294,275.75403674186987,27,2
2020-02-01,148.6289231,123.1597756,154.1224952,179.8625777,193.291853,198.0354921,306.955,312.6077199,275.75403674186987,27,2
2020-03-01,159.204443,148.6289231,123.1597756,154.1224952,179.8625777,193.291853,326.625,315.2317824,275.75403674186987,27,2
2020-04-01,206.5005093,159.204443,148.6289231,123.1597756,154.1224952,179.8625777,361.0,318.4465236,275.75403674186987,27,2
2020-05-01,186.0317911,206.5005093,159.204443,148.6289231,123.1597756,154.1224952,361.0,322.1655599,275.75403674186987,27,2
2020-06-01,186.1196604,186.0317911,206.5005093,159.204443,148.6289231,123.1597756,361.0,326.0745623,275.75403674186987,27,2
2020-07-01,215.3424478,186.1196604,186.0317911,206.5005093,159.204443,148.6289231,377.1904762,330.1389947,275.75403674186987,27,2
2020-08-01,205.9632131,215.3424478,186.1196604,186.0317911,206.5005093,159.204443,381.0,334.5717051,275.75403674186987,27,2
2020-09-01,205.6839694,205.9632131,215.3424478,186.1196604,186.0317911,206.5005093,381.0,339.5165313,275.75403674186987,27,2
2020-10-01,210.1596956,205.6839694,205.9632131,215.3424478,186.1196604,186.0317911,381.0,344.7310764,275.75403674186987,27,2
2020-11-01,200.3157639,210.1596956,205.6839694,205.9632131,215.3424478,186.1196604,381.0,350.2554476,275.75403674186987,27,2
2020-12-01,216.5251259,200.3157639,210.1596956,205.6839694,205.9632131,215.3424478,381.0,355.9105346,275.75403674186987,27,2
2021-01-01,222.8745612,216.5251259,200.3157639,210.1596956,205.6839694,205.9632131,381.0,361.230543,275.75403674186987,27,2
2021-02-01,229.824403,222.8745612,216.5251259,200.3157639,210.1596956,205.6839694,381.0,366.797944,275.75403674186987,27,2
2021-03-01,234.5850041,229.824403,222.8745612,216.5251259,200.3157639,210.1596956,381.0,372.5137088,275.75403674186987,27,2
2021-04-01,236.782678,234.5850041,229.824403,222.8745612,216.5251259,200.3157639,381.0,376.1386376,275.75403674186987,27,2
2021-05-01,242.6427348,236.782678,234.5850041,229.824403,222.8745612,216.5251259,411.3088235,379.9397737,275.75403674186987,27,2
2021-06-01,244.9400421,242.6427348,236.782678,234.5850041,229.824403,222.8745612,411.2966667,383.9552663,275.75403674186987,27,2
2021-07-01,287.4257174,244.9400421,242.6427348,236.782678,234.5850041,229.824403,411.3855,387.5075791,275.75403674186987,27,2
2021-08-01,301.7439597,287.4257174,244.9400421,242.6427348,236.782678,234.5850041,411.4913636,391.4794298,275.75403674186987,27,2
2021-09-01,323.2525396,301.7439597,287.4257174,244.9400421,242.6427348,236.782678,410.017,395.9776796,275.75403674186987,27,2
2021-10-01,350.5432656,323.2525396,301.7439597,287.4257174,244.9400421,242.6427348,410.413,399.8659163,275.75403674186987,27,2
2021-11-01,361.1948768,350.5432656,323.2525396,301.7439597,287.4257174,244.9400421,410.805,404.1797325,275.75403674186987,27,2
2021-12-01,348.5055204,361.1948768,350.5432656,323.2525396,301.7439597,287.4257174,411.133,411.5232955,275.75403674186987,27,2
2022-01-01,322.06,348.5055204,361.1948768,350.5432656,323.2525396,301.7439597,414.535,417.5844747,275.75403674186987,27,2
2022-02-01,297.405,322.06,348.5055204,361.1948768,350.5432656,323.2525396,416.149,424.3941921,275.75403674186987,27,2
2022-03-01,303.585,297.405,322.06,348.5055204,361.1948768,350.5432656,415.832,431.7998361,275.75403674186987,27,2
2022-04-01,316.64,303.585,297.405,322.06,348.5055204,361.1948768,415.388,439.4006891,275.75403674186987,27,2
2022-05-01,320.81,316.64,303.585,297.405,322.06,348.5055204,415.088,447.233944,275.75403674186987,27,2
2022-06-01,322.67,320.81,316.64,303.585,297.405,322.06,415.013,455.3541125,275.75403674186987,27,2
2022-07-01,328.933101,322.67,320.81,316.64,303.585,297.405,414.8171373,463.6257711,275.75403674186987,27,2
2022-08-01,333.3717684,328.933101,322.67,320.81,316.64,303.585,418.864348,471.8299642,275.75403674186987,27,2
2022-09-01,426.0159331,333.3717684,328.933101,322.67,320.81,316.64,431.540009,478.2368481,275.75403674186987,27,2
2022-10-01,429.4562925,426.0159331,333.3717684,328.933101,322.67,320.81,437.5,484.1861024,275.75403674186987,27,2
2022-11-01,486.1154999,429.4562925,426.0159331,333.3717684,328.933101,322.67,443.440002,490.9394947,275.75403674186987,27,2
2022-12-01,495.5272673,486.1154999,429.4562925,426.0159331,333.3717684,328.933101,447.579987,499.3579821,275.75403674186987,27,2
2023-01-01,504.1562094,495.5272673,486.1154999,429.4562925,426.0159331,333.3717684,459.910004,508.6860606,275.75403674186987,27,2
2023-02-01,516.4649795,504.1562094,495.5272673,486.1154999,429.4562925,426.0159331,459.910004,517.3778286,275.75403674186987,27,2
2023-03-01,538.0930687380849,516.4649795,504.1562094,495.5272673,486.1154999,429.4562925,458.67826086956507,526.9826585,275.75403674186987,27,2
2023-04-01,538.1982600423914,538.0930687380849,516.4649795,504.1562094,495.5272673,486.1154999,460.805,526.9826585,275.75403674186987,27,2
2023-05-01,576.2728839726856,538.1982600423914,538.0930687380849,516.4649795,504.1562094,495.5272673,460.0230435,537.04539354575,275.75403674186987,27,2
2023-06-01 00:00:00,576.2728839726856,576.2728839726856,538.1982600423914,538.0930687380849,516.4649795,504.1562094,602.1177272727273,559.1269878609405,275.75403674186987,27,2
2023-07-01 00:00:00,630.9601496427549,576.2728839726856,576.2728839726856,538.1982600423914,538.0930687380849,516.4649795,779.3080952380952,575.2647925243876,275.75403674186987,27,2
2023-08-01 00:00:00,651.378377280986,630.9601496427549,576.2728839726856,576.2728839726856,538.1982600423914,538.0930687380849,765.3278260869565,593.5519052286753,275.75403674186987,27,2
2017-01-01,164.03,429.4562925,426.0159331,333.3717684,328.933101,322.67,305.202381,215.7212349,288.32333711686323,28,2
2017-02-01,177.835,164.03,429.4562925,426.0159331,333.3717684,328.933101,305.3125,218.9453781,288.32333711686323,28,2
2017-03-01,186.035,177.835,164.03,429.4562925,426.0159331,333.3717684,306.4021739,222.7093311,288.32333711686323,28,2
2017-04-01,187.745,186.035,177.835,164.03,429.4562925,426.0159331,306.0527778,226.2745996,288.32333711686323,28,2
2017-05-01,183.645,187.745,186.035,177.835,164.03,429.4562925,305.5380952,230.531627,288.32333711686323,28,2
2017-06-01,216.47,183.645,187.745,186.035,177.835,164.03,305.715,234.174865,288.32333711686323,28,2
2017-07-01,237.81,216.47,183.645,187.745,186.035,177.835,305.8619048,237.0157036,288.32333711686323,28,2
2017-08-01,236.015,237.81,216.47,183.645,187.745,186.035,305.6673913,239.3154733,288.32333711686323,28,2
2017-09-01,197.525,236.015,237.81,216.47,183.645,187.745,305.8868421,241.1936732,288.32333711686323,28,2
2017-10-01,216.79,197.525,236.015,237.81,216.47,183.645,305.6238095,243.0312494,288.32333711686323,28,2
2017-11-01,214.9792929,216.79,197.525,236.015,237.81,216.47,305.9045455,244.9308995,288.32333711686323,28,2
2017-12-01,286.7849459,214.9792929,216.79,197.525,236.015,237.81,306.3138889,246.3839965,288.32333711686323,28,2
2018-01-01,282.6091763,286.7849459,214.9792929,216.79,197.525,236.015,305.7772727,248.3528303,288.32333711686323,28,2
2018-02-01,278.134587,282.6091763,286.7849459,214.9792929,216.79,197.525,305.895,250.3194042,288.32333711686323,28,2
2018-03-01,290.4971828,278.134587,282.6091763,286.7849459,214.9792929,216.79,305.7428571,252.4124672,288.32333711686323,28,2
2018-04-01,300.2938271,290.4971828,278.134587,282.6091763,286.7849459,214.9792929,305.61,254.5189632,288.32333711686323,28,2
2018-05-01,319.9054679,300.2938271,290.4971828,278.134587,282.6091763,286.7849459,305.8261905,257.2913642,288.32333711686323,28,2
2018-06-01,347.3642725,319.9054679,300.2938271,290.4971828,278.134587,282.6091763,305.8710526,260.4745916,288.32333711686323,28,2
2018-07-01,365.6180864,347.3642725,319.9054679,300.2938271,290.4971828,278.134587,305.8142857,263.4235939,288.32333711686323,28,2
2018-08-01,369.2298238,365.6180864,347.3642725,319.9054679,300.2938271,290.4971828,306.0571429,266.1844641,288.32333711686323,28,2
2018-09-01,363.1117418,369.2298238,365.6180864,347.3642725,319.9054679,300.2938271,306.2725,268.4104999,288.32333711686323,28,2
2018-10-01,344.1691885,363.1117418,369.2298238,365.6180864,347.3642725,319.9054679,306.505,270.3948832,288.32333711686323,28,2
2018-11-01,346.7616274,344.1691885,363.1117418,369.2298238,365.6180864,347.3642725,306.7119048,272.5607887,288.32333711686323,28,2
2018-12-01,295.3769399,346.7616274,344.1691885,363.1117418,369.2298238,365.6180864,306.9210526,274.574744,288.32333711686323,28,2
2019-01-01,327.1626184,295.3769399,346.7616274,344.1691885,363.1117418,369.2298238,306.8454545,276.6006882,288.32333711686323,28,2
2019-02-01,314.4873968,327.1626184,295.3769399,346.7616274,344.1691885,363.1117418,306.7681818,278.6201478,288.32333711686323,28,2
2019-03-01,291.4277653,314.4873968,327.1626184,295.3769399,346.7616274,344.1691885,306.9238095,280.8117714,288.32333711686323,28,2
2019-04-01,309.998279,291.4277653,314.4873968,327.1626184,295.3769399,346.7616274,306.9625,283.4630328,288.32333711686323,28,2
2019-05-01,299.0,309.998279,291.4277653,314.4873968,327.1626184,295.3769399,306.95,286.6133295,288.32333711686323,28,2
2019-06-01,276.375621,299.0,309.998279,291.4277653,314.4873968,327.1626184,306.9470588,289.6928494,288.32333711686323,28,2
2019-07-01,238.1189119,276.375621,299.0,309.998279,291.4277653,314.4873968,306.9369565,292.6226689,288.32333711686323,28,2
2019-08-01,263.72,238.1189119,276.375621,299.0,309.998279,291.4277653,306.9325,295.5071035,288.32333711686323,28,2
2019-09-01,248.5869534,263.72,238.1189119,276.375621,299.0,309.998279,306.9190476,298.5899183,288.32333711686323,28,2
2019-10-01,200.1438462,248.5869534,263.72,238.1189119,276.375621,299.0,306.9636364,301.779567,288.32333711686323,28,2
2019-11-01,239.4731626,200.1438462,248.5869534,263.72,238.1189119,276.375621,306.9522727,304.8688302,288.32333711686323,28,2
2019-12-01,211.2637362,239.4731626,200.1438462,248.5869534,263.72,238.1189119,306.95,307.4731072,288.32333711686323,28,2
2020-01-01,210.5507842,211.2637362,239.4731626,200.1438462,248.5869534,263.72,306.9590909,310.1587294,288.32333711686323,28,2
2020-02-01,213.757845,210.5507842,211.2637362,239.4731626,200.1438462,248.5869534,306.955,312.6077199,288.32333711686323,28,2
2020-03-01,243.374504,213.757845,210.5507842,211.2637362,239.4731626,200.1438462,326.625,315.2317824,288.32333711686323,28,2
2020-04-01,262.2504098,243.374504,213.757845,210.5507842,211.2637362,239.4731626,361.0,318.4465236,288.32333711686323,28,2
2020-05-01,250.0581393,262.2504098,243.374504,213.757845,210.5507842,211.2637362,361.0,322.1655599,288.32333711686323,28,2
2020-06-01,256.387567,250.0581393,262.2504098,243.374504,213.757845,210.5507842,361.0,326.0745623,288.32333711686323,28,2
2020-07-01,259.563968,256.387567,250.0581393,262.2504098,243.374504,213.757845,377.1904762,330.1389947,288.32333711686323,28,2
2020-08-01,256.4669742,259.563968,256.387567,250.0581393,262.2504098,243.374504,381.0,334.5717051,288.32333711686323,28,2
2020-09-01,261.7001815,256.4669742,259.563968,256.387567,250.0581393,262.2504098,381.0,339.5165313,288.32333711686323,28,2
2020-10-01,273.7851743,261.7001815,256.4669742,259.563968,256.387567,250.0581393,381.0,344.7310764,288.32333711686323,28,2
2020-11-01,235.3316649,273.7851743,261.7001815,256.4669742,259.563968,256.387567,381.0,350.2554476,288.32333711686323,28,2
2020-12-01,232.2676436,235.3316649,273.7851743,261.7001815,256.4669742,259.563968,381.0,355.9105346,288.32333711686323,28,2
2021-01-01,229.092022,232.2676436,235.3316649,273.7851743,261.7001815,256.4669742,381.0,361.230543,288.32333711686323,28,2
2021-02-01,256.308757,229.092022,232.2676436,235.3316649,273.7851743,261.7001815,381.0,366.797944,288.32333711686323,28,2
2021-03-01,221.9239576,256.308757,229.092022,232.2676436,235.3316649,273.7851743,381.0,372.5137088,288.32333711686323,28,2
2021-04-01,232.2105594,221.9239576,256.308757,229.092022,232.2676436,235.3316649,381.0,376.1386376,288.32333711686323,28,2
2021-05-01,232.1020292,232.2105594,221.9239576,256.308757,229.092022,232.2676436,411.3088235,379.9397737,288.32333711686323,28,2
2021-06-01,276.0634616,232.1020292,232.2105594,221.9239576,256.308757,229.092022,411.2966667,383.9552663,288.32333711686323,28,2
2021-07-01,335.4203217,276.0634616,232.1020292,232.2105594,221.9239576,256.308757,411.3855,387.5075791,288.32333711686323,28,2
2021-08-01,281.0452557,335.4203217,276.0634616,232.1020292,232.2105594,221.9239576,411.4913636,391.4794298,288.32333711686323,28,2
2021-09-01,250.7608523,281.0452557,335.4203217,276.0634616,232.1020292,232.2105594,410.017,395.9776796,288.32333711686323,28,2
2021-10-01,272.5532039,250.7608523,281.0452557,335.4203217,276.0634616,232.1020292,410.413,399.8659163,288.32333711686323,28,2
2021-11-01,290.7057449,272.5532039,250.7608523,281.0452557,335.4203217,276.0634616,410.805,404.1797325,288.32333711686323,28,2
2021-12-01,291.4196072,290.7057449,272.5532039,250.7608523,281.0452557,335.4203217,411.133,411.5232955,288.32333711686323,28,2
2022-01-01,253.07,291.4196072,290.7057449,272.5532039,250.7608523,281.0452557,414.535,417.5844747,288.32333711686323,28,2
2022-02-01,264.06,253.07,291.4196072,290.7057449,272.5532039,250.7608523,416.149,424.3941921,288.32333711686323,28,2
2022-03-01,265.0,264.06,253.07,291.4196072,290.7057449,272.5532039,415.832,431.7998361,288.32333711686323,28,2
2022-04-01,279.215,265.0,264.06,253.07,291.4196072,290.7057449,415.388,439.4006891,288.32333711686323,28,2
2022-05-01,281.61,279.215,265.0,264.06,253.07,291.4196072,415.088,447.233944,288.32333711686323,28,2
2022-06-01,296.61,281.61,279.215,265.0,264.06,253.07,415.013,455.3541125,288.32333711686323,28,2
2022-07-01,302.571304,296.61,281.61,279.215,265.0,264.06,414.8171373,463.6257711,288.32333711686323,28,2
2022-08-01,306.6816481,302.571304,296.61,281.61,279.215,265.0,418.864348,471.8299642,288.32333711686323,28,2
2022-09-01,319.4057742,306.6816481,302.571304,296.61,281.61,279.215,431.540009,478.2368481,288.32333711686323,28,2
2022-10-01,324.3599255,319.4057742,306.6816481,302.571304,296.61,281.61,437.5,484.1861024,288.32333711686323,28,2
2022-11-01,351.3973195,324.3599255,319.4057742,306.6816481,302.571304,296.61,443.440002,490.9394947,288.32333711686323,28,2
2022-12-01,354.0236277,351.3973195,324.3599255,319.4057742,306.6816481,302.571304,447.579987,499.3579821,288.32333711686323,28,2
2023-01-01,368.5121477,354.0236277,351.3973195,324.3599255,319.4057742,306.6816481,459.910004,508.6860606,288.32333711686323,28,2
2023-02-01,386.9705318,368.5121477,354.0236277,351.3973195,324.3599255,319.4057742,459.910004,517.3778286,288.32333711686323,28,2
2023-03-01,425.78712699954303,386.9705318,368.5121477,354.0236277,351.3973195,324.3599255,458.67826086956507,526.9826585,288.32333711686323,28,2
2023-04-01,452.69159422954056,425.78712699954303,386.9705318,368.5121477,354.0236277,351.3973195,460.805,526.9826585,288.32333711686323,28,2
2023-05-01,465.1109795452735,452.69159422954056,425.78712699954303,386.9705318,368.5121477,354.0236277,460.0230435,537.04539354575,288.32333711686323,28,2
2023-06-01 00:00:00,465.1109795452735,465.1109795452735,452.69159422954056,425.78712699954303,386.9705318,368.5121477,602.1177272727273,559.1269878609405,288.32333711686323,28,2
2023-07-01 00:00:00,561.9323053804715,465.1109795452735,465.1109795452735,452.69159422954056,425.78712699954303,386.9705318,779.3080952380952,575.2647925243876,288.32333711686323,28,2
2023-08-01 00:00:00,588.1516258489555,561.9323053804715,465.1109795452735,465.1109795452735,452.69159422954056,425.78712699954303,765.3278260869565,593.5519052286753,288.32333711686323,28,2
2017-01-01,209.4,324.3599255,319.4057742,306.6816481,302.571304,296.61,305.202381,215.7212349,250.35166479765493,29,2
2017-02-01,203.6,209.4,324.3599255,319.4057742,306.6816481,302.571304,305.3125,218.9453781,250.35166479765493,29,2
2017-03-01,202.735,203.6,209.4,324.3599255,319.4057742,306.6816481,306.4021739,222.7093311,250.35166479765493,29,2
2017-04-01,196.385,202.735,203.6,209.4,324.3599255,319.4057742,306.0527778,226.2745996,250.35166479765493,29,2
2017-05-01,200.22,196.385,202.735,203.6,209.4,324.3599255,305.5380952,230.531627,250.35166479765493,29,2
2017-06-01,213.41,200.22,196.385,202.735,203.6,209.4,305.715,234.174865,250.35166479765493,29,2
2017-07-01,205.625,213.41,200.22,196.385,202.735,203.6,305.8619048,237.0157036,250.35166479765493,29,2
2017-08-01,204.715,205.625,213.41,200.22,196.385,202.735,305.6673913,239.3154733,250.35166479765493,29,2
2017-09-01,196.225,204.715,205.625,213.41,200.22,196.385,305.8868421,241.1936732,250.35166479765493,29,2
2017-10-01,213.725,196.225,204.715,205.625,213.41,200.22,305.6238095,243.0312494,250.35166479765493,29,2
2017-11-01,206.8979412,213.725,196.225,204.715,205.625,213.41,305.9045455,244.9308995,250.35166479765493,29,2
2017-12-01,273.1787935,206.8979412,213.725,196.225,204.715,205.625,306.3138889,246.3839965,250.35166479765493,29,2
2018-01-01,229.4032954,273.1787935,206.8979412,213.725,196.225,204.715,305.7772727,248.3528303,250.35166479765493,29,2
2018-02-01,264.4708877,229.4032954,273.1787935,206.8979412,213.725,196.225,305.895,250.3194042,250.35166479765493,29,2
2018-03-01,266.139469,264.4708877,229.4032954,273.1787935,206.8979412,213.725,305.7428571,252.4124672,250.35166479765493,29,2
2018-04-01,251.5109651,266.139469,264.4708877,229.4032954,273.1787935,206.8979412,305.61,254.5189632,250.35166479765493,29,2
2018-05-01,296.6551083,251.5109651,266.139469,264.4708877,229.4032954,273.1787935,305.8261905,257.2913642,250.35166479765493,29,2
2018-06-01,331.9269978,296.6551083,251.5109651,266.139469,264.4708877,229.4032954,305.8710526,260.4745916,250.35166479765493,29,2
2018-07-01,289.4781045,331.9269978,296.6551083,251.5109651,266.139469,264.4708877,305.8142857,263.4235939,250.35166479765493,29,2
2018-08-01,259.3705657,289.4781045,331.9269978,296.6551083,251.5109651,266.139469,306.0571429,266.1844641,250.35166479765493,29,2
2018-09-01,275.4332616,259.3705657,289.4781045,331.9269978,296.6551083,251.5109651,306.2725,268.4104999,250.35166479765493,29,2
2018-10-01,257.5661268,275.4332616,259.3705657,289.4781045,331.9269978,296.6551083,306.505,270.3948832,250.35166479765493,29,2
2018-11-01,232.9857962,257.5661268,275.4332616,259.3705657,289.4781045,331.9269978,306.7119048,272.5607887,250.35166479765493,29,2
2018-12-01,200.0071684,232.9857962,257.5661268,275.4332616,259.3705657,289.4781045,306.9210526,274.574744,250.35166479765493,29,2
2019-01-01,236.245761,200.0071684,232.9857962,257.5661268,275.4332616,259.3705657,306.8454545,276.6006882,250.35166479765493,29,2
2019-02-01,251.0077043,236.245761,200.0071684,232.9857962,257.5661268,275.4332616,306.7681818,278.6201478,250.35166479765493,29,2
2019-03-01,240.4717682,251.0077043,236.245761,200.0071684,232.9857962,257.5661268,306.9238095,280.8117714,250.35166479765493,29,2
2019-04-01,244.6840009,240.4717682,251.0077043,236.245761,200.0071684,232.9857962,306.9625,283.4630328,250.35166479765493,29,2
2019-05-01,219.8785317,244.6840009,240.4717682,251.0077043,236.245761,200.0071684,306.95,286.6133295,250.35166479765493,29,2
2019-06-01,211.4396966,219.8785317,244.6840009,240.4717682,251.0077043,236.245761,306.9470588,289.6928494,250.35166479765493,29,2
2019-07-01,203.397061,211.4396966,219.8785317,244.6840009,240.4717682,251.0077043,306.9369565,292.6226689,250.35166479765493,29,2
2019-08-01,205.965,203.397061,211.4396966,219.8785317,244.6840009,240.4717682,306.9325,295.5071035,250.35166479765493,29,2
2019-09-01,199.3069644,205.965,203.397061,211.4396966,219.8785317,244.6840009,306.9190476,298.5899183,250.35166479765493,29,2
2019-10-01,161.703125,199.3069644,205.965,203.397061,211.4396966,219.8785317,306.9636364,301.779567,250.35166479765493,29,2
2019-11-01,161.217828,161.703125,199.3069644,205.965,203.397061,211.4396966,306.9522727,304.8688302,250.35166479765493,29,2
2019-12-01,166.6229223,161.217828,161.703125,199.3069644,205.965,203.397061,306.95,307.4731072,250.35166479765493,29,2
2020-01-01,165.7391293,166.6229223,161.217828,161.703125,199.3069644,205.965,306.9590909,310.1587294,250.35166479765493,29,2
2020-02-01,153.6996939,165.7391293,166.6229223,161.217828,161.703125,199.3069644,306.955,312.6077199,250.35166479765493,29,2
2020-03-01,175.0534293,153.6996939,165.7391293,166.6229223,161.217828,161.703125,326.625,315.2317824,250.35166479765493,29,2
2020-04-01,217.1828593,175.0534293,153.6996939,165.7391293,166.6229223,161.217828,361.0,318.4465236,250.35166479765493,29,2
2020-05-01,196.2704174,217.1828593,175.0534293,153.6996939,165.7391293,166.6229223,361.0,322.1655599,250.35166479765493,29,2
2020-06-01,210.6221441,196.2704174,217.1828593,175.0534293,153.6996939,165.7391293,361.0,326.0745623,250.35166479765493,29,2
2020-07-01,216.1065171,210.6221441,196.2704174,217.1828593,175.0534293,153.6996939,377.1904762,330.1389947,250.35166479765493,29,2
2020-08-01,229.2484091,216.1065171,210.6221441,196.2704174,217.1828593,175.0534293,381.0,334.5717051,250.35166479765493,29,2
2020-09-01,226.4713008,229.2484091,216.1065171,210.6221441,196.2704174,217.1828593,381.0,339.5165313,250.35166479765493,29,2
