State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,Date
West Bengal,Kolkata,Mechua,Other,Fruits,280.0,1400,1800,1600,29 Nov 2022,2022-11-29 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,280.0,1200,1300,1260,29 Nov 2022,2022-11-29 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,280.0,1000,1100,1040,29 Nov 2022,2022-11-29 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.0,2300,2500,2400,29 Nov 2022,2022-11-29 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.0,2100,2300,2200,29 Nov 2022,2022-11-29 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.0,1900,2100,2000,29 Nov 2022,2022-11-29 00:00:00
Himachal Pradesh,Kullu,Bhuntar,Other,Fruits,1.6,2820,2880,2850,30 Nov 2022,2022-11-30 00:00:00
Himachal Pradesh,Chamba,Chamba,Other,Fruits,2.0,3000,3500,3250,30 Nov 2022,2022-11-30 00:00:00
Himachal Pradesh,Mandi,Dhanotu (Mandi),Other,Fruits,3.5,3000,3500,3250,30 Nov 2022,2022-11-30 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur,Other,Fruits,1.5,2500,2600,2550,30 Nov 2022,2022-11-30 00:00:00
Himachal Pradesh,Kangra,Kangra,Other,Fruits,2.0,3000,4000,3500,30 Nov 2022,2022-11-30 00:00:00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Banana - Ripe,Fruits,0.06,3200,3600,3400,30 Nov 2022,2022-11-30 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,1.7,3300,3500,3400,30 Nov 2022,2022-11-30 00:00:00
Himachal Pradesh,Mandi,Mandi(Mandi),Banana - Ripe,Fruits,2.3,3500,4500,4000,30 Nov 2022,2022-11-30 00:00:00
Himachal Pradesh,Kangra,Palampur,Banana - Ripe,Fruits,0.9,3000,3500,3250,30 Nov 2022,2022-11-30 00:00:00
Himachal Pradesh,Solan,Solan,Other,Fruits,0.8,1700,2700,2100,30 Nov 2022,2022-11-30 00:00:00
Himachal Pradesh,Una,Una,Medium,Fruits,5.0,2400,2600,2500,30 Nov 2022,2022-11-30 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.1,1200,1600,1400,30 Nov 2022,2022-11-30 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,276.0,1400,1800,1600,30 Nov 2022,2022-11-30 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,276.0,1200,1320,1260,30 Nov 2022,2022-11-30 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,276.0,1000,1100,1040,30 Nov 2022,2022-11-30 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.5,2300,2500,2400,30 Nov 2022,2022-11-30 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.5,2100,2300,2200,30 Nov 2022,2022-11-30 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.5,1900,2100,2000,30 Nov 2022,2022-11-30 00:00:00
Himachal Pradesh,Kullu,Bhuntar,Other,Fruits,1.6,2820,2880,2840,01 Dec 2022,2022-12-01 00:00:00
Himachal Pradesh,Bilaspur,Bilaspur,Ordinary Big,Fruits,2.0,2100,2900,2400,01 Dec 2022,2022-12-01 00:00:00
Himachal Pradesh,Chamba,Chamba,Other,Fruits,1.65,3000,3500,3250,01 Dec 2022,2022-12-01 00:00:00
Himachal Pradesh,Mandi,Dhanotu (Mandi),Other,Fruits,3.8,4000,4000,4000,01 Dec 2022,2022-12-01 00:00:00
Himachal Pradesh,Kangra,Kangra,Other,Fruits,2.0,3000,4000,3500,01 Dec 2022,2022-12-01 00:00:00
Himachal Pradesh,Kangra,Kangra(Baijnath),Banana - Ripe,Fruits,0.5,2900,3200,3000,01 Dec 2022,2022-12-01 00:00:00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Banana - Ripe,Fruits,0.07,3200,3600,3400,01 Dec 2022,2022-12-01 00:00:00
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Amruthapani,Fruits,0.2,3200,3400,3300,01 Dec 2022,2022-12-01 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,1.9,3300,3500,3400,01 Dec 2022,2022-12-01 00:00:00
Himachal Pradesh,Mandi,Mandi(Mandi),Banana - Ripe,Fruits,2.3,3200,5000,4500,01 Dec 2022,2022-12-01 00:00:00
Himachal Pradesh,Sirmore,Nahan,Other,Fruits,1.0,3000,3200,3100,01 Dec 2022,2022-12-01 00:00:00
Himachal Pradesh,Kangra,Palampur,Banana - Ripe,Fruits,1.0,3000,3500,3250,01 Dec 2022,2022-12-01 00:00:00
Himachal Pradesh,Sirmore,Paonta Sahib,Other,Fruits,0.8,3000,4000,3500,01 Dec 2022,2022-12-01 00:00:00
Himachal Pradesh,Solan,Solan,Other,Fruits,0.6,1700,2700,2100,01 Dec 2022,2022-12-01 00:00:00
Himachal Pradesh,Una,Una,Medium,Fruits,5.2,2400,2600,2500,01 Dec 2022,2022-12-01 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,4.1,1200,1600,1400,01 Dec 2022,2022-12-01 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,279.0,1400,1600,1600,01 Dec 2022,2022-12-01 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,279.0,1200,1300,1260,01 Dec 2022,2022-12-01 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,279.0,1000,1120,1050,01 Dec 2022,2022-12-01 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,48.0,2200,2400,2300,01 Dec 2022,2022-12-01 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,48.0,2100,2300,2200,01 Dec 2022,2022-12-01 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,48.0,1900,2100,2000,01 Dec 2022,2022-12-01 00:00:00
Himachal Pradesh,Kullu,Bhuntar,Other,Fruits,1.5,2820,2880,2850,02 Dec 2022,2022-12-02 00:00:00
Himachal Pradesh,Bilaspur,Bilaspur,Ordinary Big,Fruits,2.4,2300,3000,2600,02 Dec 2022,2022-12-02 00:00:00
Himachal Pradesh,Mandi,Dhanotu (Mandi),Other,Fruits,3.2,4000,4200,4100,02 Dec 2022,2022-12-02 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur,Other,Fruits,1.4,2500,2600,2550,02 Dec 2022,2022-12-02 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur(Nadaun),Other,Fruits,1.5,2500,2600,2550,02 Dec 2022,2022-12-02 00:00:00
Himachal Pradesh,Kangra,Kangra,Other,Fruits,2.1,3000,4000,3500,02 Dec 2022,2022-12-02 00:00:00
Himachal Pradesh,Kangra,Kangra(Baijnath),Banana - Ripe,Fruits,0.5,3000,3200,3000,02 Dec 2022,2022-12-02 00:00:00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Banana - Ripe,Fruits,0.06,3200,3600,3400,02 Dec 2022,2022-12-02 00:00:00
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Amruthapani,Fruits,0.3,3200,3400,3300,02 Dec 2022,2022-12-02 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,1.5,3200,3400,3300,02 Dec 2022,2022-12-02 00:00:00
Himachal Pradesh,Mandi,Mandi(Mandi),Banana - Ripe,Fruits,2.5,1500,4500,4000,02 Dec 2022,2022-12-02 00:00:00
Himachal Pradesh,Kangra,Palampur,Banana - Ripe,Fruits,1.4,3000,3500,3250,02 Dec 2022,2022-12-02 00:00:00
Himachal Pradesh,Sirmore,Paonta Sahib,Other,Fruits,0.65,250000,350000,320000,02 Dec 2022,2022-12-02 00:00:00
Himachal Pradesh,Solan,Solan,Other,Fruits,0.8,1700,2700,2100,02 Dec 2022,2022-12-02 00:00:00
Himachal Pradesh,Una,Una,Medium,Fruits,5.0,2000,2600,2300,02 Dec 2022,2022-12-02 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.5,1200,1600,1400,02 Dec 2022,2022-12-02 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,02 Dec 2022,2022-12-02 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,278.0,1400,1600,1600,02 Dec 2022,2022-12-02 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,278.0,1200,1300,1260,02 Dec 2022,2022-12-02 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,278.0,1000,1120,1050,02 Dec 2022,2022-12-02 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.0,2200,2400,2300,02 Dec 2022,2022-12-02 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.0,2000,2200,2100,02 Dec 2022,2022-12-02 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.0,1900,2100,2000,02 Dec 2022,2022-12-02 00:00:00
Himachal Pradesh,Bilaspur,Bilaspur,Ordinary Big,Fruits,2.5,2100,2900,2500,03 Dec 2022,2022-12-03 00:00:00
Himachal Pradesh,Mandi,Dhanotu (Mandi),Other,Fruits,3.0,4000,4500,4250,03 Dec 2022,2022-12-03 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur,Other,Fruits,1.32,2600,2700,2650,03 Dec 2022,2022-12-03 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur(Nadaun),Other,Fruits,1.4,2600,2800,2700,03 Dec 2022,2022-12-03 00:00:00
Himachal Pradesh,Kangra,Kangra,Other,Fruits,2.1,3000,4000,3500,03 Dec 2022,2022-12-03 00:00:00
Himachal Pradesh,Kangra,Kangra(Baijnath),Banana - Ripe,Fruits,0.6,2900,3000,3000,03 Dec 2022,2022-12-03 00:00:00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Banana - Ripe,Fruits,0.06,3200,3600,3400,03 Dec 2022,2022-12-03 00:00:00
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Amruthapani,Fruits,0.3,3200,3400,3300,03 Dec 2022,2022-12-03 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,1.4,3300,3600,3500,03 Dec 2022,2022-12-03 00:00:00
Himachal Pradesh,Mandi,Mandi(Mandi),Banana - Ripe,Fruits,2.1,4000,4500,4200,03 Dec 2022,2022-12-03 00:00:00
Himachal Pradesh,Sirmore,Nahan,Other,Fruits,0.4,2800,3000,2900,03 Dec 2022,2022-12-03 00:00:00
Himachal Pradesh,Kangra,Palampur,Banana - Ripe,Fruits,1.2,3000,3500,3250,03 Dec 2022,2022-12-03 00:00:00
Himachal Pradesh,Sirmore,Paonta Sahib,Other,Fruits,0.2,300000,500000,400000,03 Dec 2022,2022-12-03 00:00:00
Himachal Pradesh,Solan,Solan,Other,Fruits,1.3,1700,2700,2100,03 Dec 2022,2022-12-03 00:00:00
Himachal Pradesh,Una,Una,Medium,Fruits,6.4,2400,2700,2550,03 Dec 2022,2022-12-03 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,4.4,1400,1700,1500,03 Dec 2022,2022-12-03 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,03 Dec 2022,2022-12-03 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,268.0,1400,1600,1400,03 Dec 2022,2022-12-03 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,268.0,1200,1300,1240,03 Dec 2022,2022-12-03 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,268.0,1000,1130,1050,03 Dec 2022,2022-12-03 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.0,2300,2500,2400,03 Dec 2022,2022-12-03 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.0,2100,2300,2200,03 Dec 2022,2022-12-03 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.0,1900,2000,1950,03 Dec 2022,2022-12-03 00:00:00
Himachal Pradesh,Kullu,Bhuntar,Other,Fruits,1.5,2820,2880,2850,04 Dec 2022,2022-12-04 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,1.5,3200,3500,3300,04 Dec 2022,2022-12-04 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,168.0,1800,2000,2000,04 Dec 2022,2022-12-04 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,168.0,1500,1600,1600,04 Dec 2022,2022-12-04 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,168.0,1200,1400,1300,04 Dec 2022,2022-12-04 00:00:00
Himachal Pradesh,Kullu,Bhuntar,Other,Fruits,1.6,2820,2880,2850,05 Dec 2022,2022-12-05 00:00:00
Himachal Pradesh,Bilaspur,Bilaspur,Ordinary Big,Fruits,2.5,2300,3000,2800,05 Dec 2022,2022-12-05 00:00:00
Himachal Pradesh,Chamba,Chamba,Other,Fruits,1.4,3000,3500,3250,05 Dec 2022,2022-12-05 00:00:00
Himachal Pradesh,Mandi,Dhanotu (Mandi),Other,Fruits,3.5,4000,4500,4250,05 Dec 2022,2022-12-05 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur,Other,Fruits,1.5,2700,2900,2800,05 Dec 2022,2022-12-05 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur(Nadaun),Other,Fruits,1.3,2650,2750,2700,05 Dec 2022,2022-12-05 00:00:00
Himachal Pradesh,Kangra,Kangra,Other,Fruits,2.0,3200,3400,3300,05 Dec 2022,2022-12-05 00:00:00
Himachal Pradesh,Kangra,Kangra(Baijnath),Banana - Ripe,Fruits,0.6,3000,3200,3000,05 Dec 2022,2022-12-05 00:00:00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Banana - Ripe,Fruits,0.1,3200,3600,3400,05 Dec 2022,2022-12-05 00:00:00
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Amruthapani,Fruits,0.3,3300,3500,3400,05 Dec 2022,2022-12-05 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,1.8,3000,3500,3200,05 Dec 2022,2022-12-05 00:00:00
Himachal Pradesh,Mandi,Mandi(Mandi),Banana - Ripe,Fruits,4.2,3200,4500,4000,05 Dec 2022,2022-12-05 00:00:00
Himachal Pradesh,Kangra,Palampur,Banana - Ripe,Fruits,1.0,3000,3500,3250,05 Dec 2022,2022-12-05 00:00:00
Himachal Pradesh,Sirmore,Paonta Sahib,Other,Fruits,0.3,300000,400000,350000,05 Dec 2022,2022-12-05 00:00:00
Himachal Pradesh,Solan,Solan,Other,Fruits,0.8,1700,2700,2100,05 Dec 2022,2022-12-05 00:00:00
Himachal Pradesh,Una,Una,Medium,Fruits,7.5,2500,2800,2650,05 Dec 2022,2022-12-05 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,279.0,1800,2000,2000,05 Dec 2022,2022-12-05 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,279.0,1500,1600,1600,05 Dec 2022,2022-12-05 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,279.0,1200,1400,1300,05 Dec 2022,2022-12-05 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,48.0,2300,2500,2400,05 Dec 2022,2022-12-05 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,48.0,2100,2300,2200,05 Dec 2022,2022-12-05 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,48.0,1900,2100,2000,05 Dec 2022,2022-12-05 00:00:00
Himachal Pradesh,Kullu,Bhuntar,Other,Fruits,1.5,2820,2880,2850,06 Dec 2022,2022-12-06 00:00:00
Himachal Pradesh,Bilaspur,Bilaspur,Ordinary Big,Fruits,2.3,2100,2900,2300,06 Dec 2022,2022-12-06 00:00:00
Himachal Pradesh,Chamba,Chamba,Other,Fruits,1.65,3000,3500,3250,06 Dec 2022,2022-12-06 00:00:00
Himachal Pradesh,Mandi,Dhanotu (Mandi),Other,Fruits,3.8,3000,3400,3200,06 Dec 2022,2022-12-06 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur(Nadaun),Other,Fruits,1.5,2700,2800,2800,06 Dec 2022,2022-12-06 00:00:00
Himachal Pradesh,Kangra,Kangra,Other,Fruits,2.1,3500,4000,3750,06 Dec 2022,2022-12-06 00:00:00
Himachal Pradesh,Kangra,Kangra(Baijnath),Banana - Ripe,Fruits,0.5,3000,3200,3000,06 Dec 2022,2022-12-06 00:00:00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Banana - Ripe,Fruits,0.1,3200,3600,3400,06 Dec 2022,2022-12-06 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,1.7,3200,3500,3400,06 Dec 2022,2022-12-06 00:00:00
Himachal Pradesh,Mandi,Mandi(Mandi),Banana - Ripe,Fruits,2.2,4200,4500,4400,06 Dec 2022,2022-12-06 00:00:00
Himachal Pradesh,Sirmore,Nahan,Other,Fruits,0.1,2800,3000,2900,06 Dec 2022,2022-12-06 00:00:00
Himachal Pradesh,Kangra,Palampur,Banana - Ripe,Fruits,0.8,3000,3500,3250,06 Dec 2022,2022-12-06 00:00:00
Himachal Pradesh,Sirmore,Paonta Sahib,Other,Fruits,0.5,300000,500000,400000,06 Dec 2022,2022-12-06 00:00:00
Himachal Pradesh,Una,Una,Medium,Fruits,6.8,2400,2700,2550,06 Dec 2022,2022-12-06 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,06 Dec 2022,2022-12-06 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,275.0,1800,2000,2000,06 Dec 2022,2022-12-06 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,275.0,1500,1600,1600,06 Dec 2022,2022-12-06 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,275.0,1200,1400,1300,06 Dec 2022,2022-12-06 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.5,2300,2500,2400,06 Dec 2022,2022-12-06 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.5,2100,2300,2200,06 Dec 2022,2022-12-06 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.5,1900,2100,2000,06 Dec 2022,2022-12-06 00:00:00
Himachal Pradesh,Kullu,Bhuntar,Other,Fruits,1.3,2820,2880,2850,07 Dec 2022,2022-12-07 00:00:00
Himachal Pradesh,Bilaspur,Bilaspur,Ordinary Big,Fruits,2.3,2500,3000,2600,07 Dec 2022,2022-12-07 00:00:00
Himachal Pradesh,Chamba,Chamba,Other,Fruits,1.25,3000,3500,3250,07 Dec 2022,2022-12-07 00:00:00
Himachal Pradesh,Mandi,Dhanotu (Mandi),Other,Fruits,3.2,4000,4200,4100,07 Dec 2022,2022-12-07 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur(Nadaun),Other,Fruits,0.75,2650,2750,2700,07 Dec 2022,2022-12-07 00:00:00
Himachal Pradesh,Kangra,Kangra,Other,Fruits,2.1,3000,4000,3500,07 Dec 2022,2022-12-07 00:00:00
Himachal Pradesh,Kangra,Kangra(Baijnath),Banana - Ripe,Fruits,0.5,3000,3200,3000,07 Dec 2022,2022-12-07 00:00:00
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Amruthapani,Fruits,0.2,3400,3600,3500,07 Dec 2022,2022-12-07 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,1.6,3200,3400,3300,07 Dec 2022,2022-12-07 00:00:00
Himachal Pradesh,Mandi,Mandi(Mandi),Banana - Ripe,Fruits,2.9,4000,4500,4200,07 Dec 2022,2022-12-07 00:00:00
Himachal Pradesh,Kangra,Palampur,Banana - Ripe,Fruits,1.2,3000,3500,3250,07 Dec 2022,2022-12-07 00:00:00
Himachal Pradesh,Sirmore,Paonta Sahib,Other,Fruits,0.5,300000,500000,400000,07 Dec 2022,2022-12-07 00:00:00
Himachal Pradesh,Solan,Solan,Other,Fruits,0.9,1700,2700,2100,07 Dec 2022,2022-12-07 00:00:00
Himachal Pradesh,Una,Una,Medium,Fruits,6.6,2400,2800,2600,07 Dec 2022,2022-12-07 00:00:00
Himachal Pradesh,Kullu,Bhuntar,Other,Fruits,1.5,2820,2880,2850,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Sirmore,Paonta Sahib,Other,Fruits,0.2,300000,500000,400000,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Kangra,Palampur,Banana - Ripe,Fruits,0.8,3000,3500,3350,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Sirmore,Nahan,Other,Fruits,0.1,2800,3000,2900,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Mandi,Mandi(Mandi),Banana - Ripe,Fruits,2.6,4000,4500,4200,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,1.8,3200,3500,3300,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Amruthapani,Fruits,0.2,3400,3600,3500,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Solan,Solan,Other,Fruits,0.7,1700,2700,2100,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Banana - Ripe,Fruits,0.1,3200,3600,3450,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Kangra,Kangra,Other,Fruits,2.3,3000,4000,3500,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur(Nadaun),Other,Fruits,0.7,2650,2750,2700,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur,Other,Fruits,1.2,2650,2750,2700,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Mandi,Dhanotu (Mandi),Other,Fruits,3.2,4000,4200,4100,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Chamba,Chamba,Other,Fruits,1.65,3000,3500,3250,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Bilaspur,Bilaspur,Ordinary Big,Fruits,2.3,2200,2800,2500,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Kangra,Kangra(Baijnath),Banana - Ripe,Fruits,0.4,3000,3200,3000,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Una,Una,Medium,Fruits,5.8,2400,2700,2550,08 Dec 2022,2022-12-08 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,08 Dec 2022,2022-12-08 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,264.0,1800,2000,2000,08 Dec 2022,2022-12-08 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,264.0,1500,1600,1600,08 Dec 2022,2022-12-08 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,264.0,1200,1400,1300,08 Dec 2022,2022-12-08 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,48.0,2200,2400,2300,08 Dec 2022,2022-12-08 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,48.0,2000,2200,2100,08 Dec 2022,2022-12-08 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,48.0,1800,2100,2000,08 Dec 2022,2022-12-08 00:00:00
Himachal Pradesh,Kullu,Bhuntar,Other,Fruits,1.3,2820,2880,2850,09 Dec 2022,2022-12-09 00:00:00
Himachal Pradesh,Bilaspur,Bilaspur,Ordinary Big,Fruits,2.2,2300,3000,2500,09 Dec 2022,2022-12-09 00:00:00
Himachal Pradesh,Mandi,Dhanotu (Mandi),Other,Fruits,3.0,4000,4200,4100,09 Dec 2022,2022-12-09 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur,Other,Fruits,1.3,2650,2750,2700,09 Dec 2022,2022-12-09 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur(Nadaun),Other,Fruits,0.8,2650,2750,2700,09 Dec 2022,2022-12-09 00:00:00
Himachal Pradesh,Kangra,Kangra,Other,Fruits,1.9,3500,4000,3750,09 Dec 2022,2022-12-09 00:00:00
Himachal Pradesh,Kangra,Kangra(Baijnath),Banana - Ripe,Fruits,0.5,3000,3200,3000,09 Dec 2022,2022-12-09 00:00:00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Banana - Ripe,Fruits,0.07,3200,3600,3450,09 Dec 2022,2022-12-09 00:00:00
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Amruthapani,Fruits,0.2,3400,3600,3500,09 Dec 2022,2022-12-09 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,1.8,3200,3500,3400,09 Dec 2022,2022-12-09 00:00:00
Himachal Pradesh,Mandi,Mandi(Mandi),Banana - Ripe,Fruits,0.9,4200,4400,4300,09 Dec 2022,2022-12-09 00:00:00
Himachal Pradesh,Kangra,Palampur,Banana - Ripe,Fruits,1.0,3000,3500,3250,09 Dec 2022,2022-12-09 00:00:00
Himachal Pradesh,Solan,Solan,Other,Fruits,0.5,1700,2700,2100,09 Dec 2022,2022-12-09 00:00:00
Himachal Pradesh,Una,Una,Medium,Fruits,6.3,2400,2700,2550,09 Dec 2022,2022-12-09 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,265.0,1800,2000,2000,09 Dec 2022,2022-12-09 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,265.0,1500,1600,1600,09 Dec 2022,2022-12-09 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,265.0,1200,1400,1300,09 Dec 2022,2022-12-09 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.0,2200,2400,2300,09 Dec 2022,2022-12-09 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.0,2000,2200,2100,09 Dec 2022,2022-12-09 00:00:00
West Bengal,Darjeeling,Siliguri,Other,Fruits,47.0,1800,2000,1900,09 Dec 2022,2022-12-09 00:00:00
Himachal Pradesh,Una,Una,Medium,Fruits,7.4,2400,2700,2550,10 Dec 2022,2022-12-10 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,256.0,1600,2000,1800,10 Dec 2022,2022-12-10 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,256.0,1400,1500,1460,10 Dec 2022,2022-12-10 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,256.0,1200,1320,1260,10 Dec 2022,2022-12-10 00:00:00
Himachal Pradesh,Kullu,Bhuntar,Other,Fruits,1.6,2820,2880,2840,11 Dec 2022,2022-12-11 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,0.8,3000,3200,3100,11 Dec 2022,2022-12-11 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,260.0,1600,2000,1800,11 Dec 2022,2022-12-11 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,260.0,1400,1560,1500,11 Dec 2022,2022-12-11 00:00:00
West Bengal,Kolkata,Mechua,Other,Fruits,260.0,1050,1200,1100,11 Dec 2022,2022-12-11 00:00:00
Himachal Pradesh,Kullu,Bhuntar,Other,Fruits,1.8,2820,2880,2850,12 Dec 2022,2022-12-12 00:00:00
Himachal Pradesh,Bilaspur,Bilaspur,Ordinary Big,Fruits,2.2,2300,3000,2400,12 Dec 2022,2022-12-12 00:00:00
Himachal Pradesh,Chamba,Chamba,Other,Fruits,0.6,3000,3500,3250,12 Dec 2022,2022-12-12 00:00:00
Himachal Pradesh,Mandi,Dhanotu (Mandi),Other,Fruits,4.0,4000,4200,4100,12 Dec 2022,2022-12-12 00:00:00
